District,Region,Elevator,Floor,Id,Layout,Price,Renovation,Size,Year
青羊,南,有,中楼层 (共29层),106103338022,2室1厅,158,简装,90.6㎡,2007年建
青羊,东,有,低楼层 (共24层),106103726315,3室1厅,188,简装,88.46㎡,2012年建
青羊,南,无,中楼层 (共5层),106105025910,2室1厅,158,毛坯,55.13㎡,2000年建
青羊,东北,有,高楼层 (共26层),106101172592,3室2厅,300,精装,91.47㎡,2012年建
青羊,东南,无,低楼层 (共5层),106105251696,2室1厅,160,简装,55.13㎡,2000年建
青羊,东南,有,高楼层 (共22层),106103710095,2室2厅,133,简装,82.77㎡,2013年建
青羊,西,有,中楼层 (共24层),106104545265,2室2厅,146,精装,88.34㎡,2012年建
青羊,东南,有,低楼层 (共18层),106105057971,2室2厅,248,其他,101.65㎡,2014年建
青羊,东南,无,中楼层 (共7层),106105266289,3室1厅,102.6,其他,73.13㎡,1997年建
青羊,北,有,中楼层 (共21层),106102323800,2室1厅,125,简装,87.23㎡,2014年建
青羊,东南,有,中楼层 (共11层),106101900918,3室2厅,260,简装,157.23㎡,2002年建
青羊,南,无,中楼层 (共7层),106104104532,2室2厅,99,简装,73.98㎡,1994年建
青羊,东,无,中楼层 (共6层),106103332982,2室2厅,85,简装,74.5㎡,2000年建
青羊,南,有,高楼层 (共18层),106103716455,3室2厅,338,精装,133.69㎡,2007年建
青羊,南,有,高楼层 (共22层),106104978391,3室2厅,235,精装,116.55㎡,2010年建
青羊,西南,无,中楼层 (共6层),106100665061,4室2厅,178,毛坯,146.95㎡,2000年建
青羊,西北,有,低楼层 (共18层),106102495147,3室2厅,325,精装,124㎡,2014年建
青羊,南,无,高楼层 (共6层),106105249914,3室2厅,125,其他,110㎡,1998年建
青羊,北,有,高楼层 (共28层),106103678544,1室0厅,38,简装,31.19㎡,2003年建
青羊,东,有,低楼层 (共21层),106105056408,2室2厅,125,简装,78.07㎡,2014年建
青羊,南,无,低楼层 (共4层),106105170308,3室1厅,105,简装,70.74㎡,1976年建
青羊,南,有,低楼层 (共21层),106102301105,2室1厅,163,精装,90.24㎡,2014年建
青羊,东南,有,低楼层 (共12层),106105170771,2室1厅,78.5,其他,49.62㎡,2005年建
青羊,西,有,中楼层 (共11层),106101861557,3室2厅,283,简装,119.2㎡,2005年建
青羊,南,无,高楼层 (共5层),106103069776,5室3厅,550,精装,177.13㎡,2000年建
青羊,南 北,有,高楼层 (共15层),106103278951,1室1厅,96,简装,51.63㎡,2003年建
青羊,南,有,高楼层 (共11层),106103519286,3室2厅,400,精装,145.96㎡,2007年建
青羊,南,无,中楼层 (共7层),106104975950,3室2厅,241,精装,133.91㎡,2002年建
青羊,东南,有,中楼层 (共26层),106101664898,2室2厅,245,精装,81.48㎡,2012年建
青羊,东,无,低楼层 (共6层),106102476673,3室2厅,198,精装,118.04㎡,2003年建
青羊,南 北,有,中楼层 (共20层),106103675670,2室1厅,125,简装,60.96㎡,2015年建
青羊,南,有,中楼层 (共27层),106105051962,2室2厅,215,精装,88.9㎡,2010年建
青羊,南 北,无,中楼层 (共7层),106105168596,3室2厅,126,其他,86.65㎡,2000年建
青羊,东北,有,高楼层 (共31层),106104783723,4室2厅,485,精装,158.14㎡,2012年建
青羊,东,有,高楼层 (共25层),106101561645,2室1厅,110,精装,63.9㎡,2010年建
青羊,南 西南,无,高楼层 (共7层),106105168903,2室1厅,136,毛坯,73.03㎡,2000年建
青羊,东南 南,无,高楼层 (共6层),106101834445,3室2厅,149,简装,124.42㎡,2000年建
青羊,东南,有,中楼层 (共6层),106103990892,4室2厅,620,精装,168.36㎡,2011年建
青羊,南,有,高楼层 (共22层),106103268779,2室1厅,120,简装,74.02㎡,2010年建
青羊,南,有,高楼层 (共21层),106103462591,3室1厅,340,精装,131.18㎡,2013年建
青羊,南,有,高楼层 (共35层),106104924281,3室2厅,480,精装,173㎡,2011年建
青羊,东南,无,中楼层 (共6层),106101410957,2室1厅,68.8,简装,56.73㎡,2000年建
青羊,东,有,中楼层 (共12层),106102453804,4室2厅,405,精装,161㎡,2008年建
青羊,东,无,中楼层 (共5层),106103649660,2室1厅,72,精装,47.58㎡,1998年建
青羊,南,无,高楼层 (共7层),106104425817,2室2厅,112,精装,89.4㎡,2001年建
青羊,东南,无,低楼层 (共7层),106105049212,2室2厅,78,简装,69.27㎡,1997年建
青羊,南,无,低楼层 (共6层),106105153622,2室1厅,135,简装,50.44㎡,1988年建
青羊,东南,无,低楼层 (共7层),106101341659,3室2厅,211,简装,115.91㎡,2000年建
青羊,东南,有,低楼层 (共24层),106105163068,2室2厅,240,精装,88.8㎡,2012年建
青羊,北,有,低楼层 (共18层),106101724805,3室2厅,250,简装,113㎡,2012年建
青羊,西,有,中楼层 (共21层),106103047566,3室2厅,172,精装,80.11㎡,2013年建
青羊,西,无,中楼层 (共7层),106103903959,3室2厅,115,简装,93.86㎡,1995年建
青羊,北,有,低楼层 (共19层),106103098091,2室2厅,199,精装,91.49㎡,2012年建
青羊,东南,有,中楼层 (共11层),106103428117,3室2厅,270,简装,151㎡,2002年建
青羊,南,有,中楼层 (共22层),106101242886,3室2厅,180,精装,77.18㎡,2015年建
青羊,东南,有,中楼层 (共31层),106102399933,1室0厅,65,精装,48.48㎡,2008年建
青羊,西南,无,中楼层 (共5层),106105227853,3室2厅,450,其他,136.02㎡,2002年建
青羊,北,有,高楼层 (共29层),106103635999,2室2厅,150,毛坯,100.31㎡,2007年建
青羊,北,有,低楼层 (共18层),106105039841,2室1厅,249,精装,93.71㎡,2007年建
青羊,东南,有,中楼层 (共35层),106105144445,3室2厅,168,精装,69.78㎡,2012年建
青羊,东南,有,中楼层 (共11层),106104734189,3室2厅,336,精装,123.18㎡,2007年建
青羊,东,无,高楼层 (共8层),106101232341,1室1厅,48,精装,36.43㎡,2000年建
青羊,南,无,中楼层 (共7层),106105161106,2室1厅,63.8,简装,48.59㎡,1997年建
青羊,东,有,中楼层 (共31层),106101705554,1室1厅,65,毛坯,47.68㎡,2008年建
青羊,东,有,高楼层 (共27层),106103804254,4室1厅,268,其他,139.47㎡,2009年建
青羊,南,有,低楼层 (共11层),106103391454,3室2厅,276,精装,123.11㎡,2005年建
青羊,南,有,低楼层 (共18层),106103060140,2室1厅,123,精装,55.53㎡,2014年建
青羊,南,有,高楼层 (共21层),106104909967,3室2厅,131,简装,86.81㎡,2010年建
青羊,南 西北,无,中楼层 (共6层),106102276488,2室1厅,105,简装,62.5㎡,未知年建
青羊,南,无,低楼层 (共7层),106105297523,2室2厅,105,简装,81.48㎡,1989年建
青羊,南,有,中楼层 (共17层),106103623780,2室1厅,172,精装,79.08㎡,2004年建
青羊,北,有,高楼层 (共22层),106104346541,2室1厅,130,简装,79.19㎡,2010年建
青羊,东南,有,高楼层 (共30层),106105144396,3室2厅,315,其他,118㎡,2017年建
青羊,南,无,中楼层 (共5层),106104701217,3室2厅,199,简装,119.41㎡,2000年建
青羊,东南,有,高楼层 (共31层),106101948886,4室2厅,630,精装,199.9㎡,2012年建
青羊,北,有,低楼层 (共31层),106105160356,2室1厅,230,精装,78.27㎡,2013年建
青羊,东南,有,中楼层 (共17层),106101666244,3室2厅,168,简装,93.51㎡,2006年建
青羊,东,有,中楼层 (共16层),106102865635,2室1厅,143,精装,80.31㎡,2008年建
青羊,东南,有,高楼层 (共29层),106103736267,2室1厅,210,精装,99.6㎡,2012年建
青羊,南 北,无,高楼层 (共7层),106102322354,3室2厅,132,简装,87.69㎡,2000年建
青羊,南,无,低楼层 (共6层),106104886758,3室1厅,265,精装,87.03㎡,未知年建
青羊,南,有,中楼层 (共22层),106102222973,3室2厅,219,简装,93.43㎡,2015年建
青羊,西南,有,高楼层 (共20层),106105163125,2室1厅,124,精装,63.31㎡,2014年建
青羊,北,有,中楼层 (共20层),106103616721,1室1厅,118,简装,66.07㎡,2006年建
青羊,南,有,中楼层 (共33层),106104334751,2室1厅,255,精装,91.03㎡,2010年建
青羊,东北 南,有,高楼层 (共30层),106105038507,2室1厅,180,其他,79.15㎡,2003年建
青羊,南,有,低楼层 (共21层),106105143285,3室1厅,310,其他,133.64㎡,2013年建
青羊,东南 西,无,低楼层 (共7层),106104660606,3室2厅,200,精装,119.25㎡,2002年建
青羊,南,无,中楼层 (共6层),106101326246,2室1厅,143,精装,103.46㎡,2003年建
青羊,西南,有,高楼层 (共36层),106105155688,1室1厅,220,其他,52.48㎡,2012年建
青羊,南,无,高楼层 (共7层),106103604563,3室3厅,245,精装,131.93㎡,2000年建
青羊,东,有,中楼层 (共17层),106102821847,1室1厅,84,简装,66.01㎡,2005年建
青羊,东,有,中楼层 (共15层),106102108620,1室0厅,46,精装,42.5㎡,2007年建
青羊,东南,有,高楼层 (共32层),106104884121,2室2厅,210,精装,86.78㎡,2012年建
青羊,北,有,高楼层 (共29层),106102160187,3室2厅,164,精装,99.97㎡,2007年建
青羊,东,无,中楼层 (共7层),106105149057,3室0厅,115,毛坯,62.62㎡,未知年建
青羊,东,无,中楼层 (共7层),106105174124,2室1厅,102,简装,61.83㎡,2001年建
青羊,西南,有,高楼层 (共23层),106104293236,2室2厅,230,毛坯,88.2㎡,2014年建
青羊,东,无,低楼层 (共7层),106105036114,2室1厅,92,简装,50.45㎡,2000年建
青羊,南,无,中楼层 (共6层),106105142308,3室1厅,248,简装,109.29㎡,2004年建
青羊,东北,有,中楼层 (共31层),106103361245,3室1厅,380,精装,149.69㎡,2008年建
青羊,南,无,高楼层 (共6层),106105153591,2室1厅,82,简装,60.35㎡,2000年建
青羊,南,无,低楼层 (共5层),106100352286,3室2厅,407,精装,163.29㎡,2004年建
青羊,东南,无,中楼层 (共7层),106102778287,3室1厅,95,毛坯,77.46㎡,2003年建
青羊,南,有,低楼层 (共5层),106103561208,4室2厅,465.5,精装,171.56㎡,2006年建
青羊,东,有,高楼层 (共15层),106102108607,1室0厅,40,简装,43.01㎡,2007年建
青羊,北,有,中楼层 (共20层),106103116447,2室2厅,145,简装,81.83㎡,2013年建
青羊,南,无,中楼层 (共6层),106102148424,2室1厅,65,简装,51.74㎡,1996年建
青羊,西南,有,高楼层 (共30层),106105144677,2室1厅,190,毛坯,66㎡,2014年建
青羊,东南,有,中楼层 (共9层),106105013756,3室1厅,135,简装,90.55㎡,1996年建
青羊,南,无,低楼层 (共6层),106103588868,2室1厅,105,精装,58.9㎡,1989年建
青羊,西南,有,低楼层 (共16层),106105028983,2室2厅,225,简装,89.94㎡,2007年建
青羊,西南,无,低楼层 (共7层),106105137925,4室2厅,220,精装,120.5㎡,2000年建
青羊,北,无,高楼层 (共6层),106104635266,3室2厅,172,精装,80.53㎡,2003年建
青羊,南,无,高楼层 (共7层),106102521790,2室2厅,89,简装,81㎡,1998年建
青羊,东 北,有,低楼层 (共21层),106105152792,2室2厅,132,精装,81.37㎡,2010年建
青羊,东南,有,高楼层 (共23层),106102707913,1室0厅,71,简装,45.37㎡,2004年建
青羊,东 东南,无,高楼层 (共5层),106103547793,3室2厅,350,精装,112.15㎡,2003年建
青羊,南,有,低楼层 (共18层),106103027452,3室1厅,258,精装,129㎡,2007年建
青羊,南,有,高楼层 (共15层),106101207831,2室1厅,63,简装,69.21㎡,2000年建
青羊,东,有,高楼层 (共18层),106101917190,1室0厅,65,简装,46.87㎡,2004年建
青羊,东南,无,中楼层 (共4层),106105120227,2室1厅,78,简装,53.27㎡,1997年建
青羊,南,无,中楼层 (共6层),106104991616,3室1厅,150,简装,86.66㎡,未知年建
青羊,东南,有,高楼层 (共15层),106103588620,2室2厅,99,简装,77.74㎡,2009年建
青羊,南,无,高楼层 (共6层),106105018714,2室1厅,135,简装,77.25㎡,1990年建
青羊,南 北,无,中楼层 (共7层),106105124913,4室2厅,214,简装,158.22㎡,2000年建
青羊,西南,有,低楼层 (共35层),106104632122,2室3厅,398,精装,124.01㎡,2011年建
青羊,东北,有,低楼层 (共23层),106105152029,2室2厅,265,精装,82.53㎡,2012年建
青羊,东南,无,高楼层 (共7层),106103542764,2室1厅,90,简装,69.21㎡,未知年建
青羊,南,有,低楼层 (共22层),106105244557,2室2厅,115,简装,67.64㎡,2010年建
青羊,东南,无,中楼层 (共5层),106102938212,4室2厅,350,精装,180.51㎡,2002年建
青羊,东南,有,中楼层 (共21层),106101394597,3室2厅,190,精装,120.6㎡,2010年建
青羊,南,无,高楼层 (共7层),106105116240,2室1厅,185,简装,60.69㎡,未知年建
青羊,东南,有,中楼层 (共22层),106104948510,4室3厅,645,精装,211.21㎡,未知年建
青羊,南,有,中楼层 (共22层),106103578607,2室1厅,259,精装,97.17㎡,2009年建
青羊,南,有,低楼层 (共24层),106104128015,1室1厅,90,精装,56.56㎡,2006年建
青羊,南,暂无数据,中楼层 (共7层),106105117677,2室1厅,80.7,简装,62.14㎡,未知年建
青羊,东南,有,低楼层 (共27层),106104610193,4室2厅,390,精装,143.95㎡,2010年建
青羊,东,有,中楼层 (共33层),106103258593,3室2厅,240,精装,85.47㎡,2016年建
青羊,东,有,高楼层 (共20层),106105151115,1室1厅,136,精装,62.53㎡,未知年建
青羊,东南,有,高楼层 (共34层),106102516183,1室1厅,94,简装,62.96㎡,2010年建
青羊,东南,无,中楼层 (共7层),106103480115,3室1厅,93,简装,71.8㎡,1993年建
青羊,东,有,中楼层 (共19层),106105240079,2室1厅,190,精装,89.72㎡,2012年建
青羊,南 北,有,高楼层 (共11层),106102705908,3室2厅,380,简装,149.79㎡,2007年建
青羊,东,有,中楼层 (共18层),106101063996,1室0厅,75,毛坯,56.06㎡,2004年建
青羊,西,有,中楼层 (共20层),106105091890,2室1厅,131,精装,64.09㎡,2014年建
青羊,东,有,低楼层 (共18层),106103577452,4室2厅,398,毛坯,167.53㎡,2012年建
青羊,南 东,无,中楼层 (共7层),106105109584,3室2厅,95,简装,70㎡,1996年建
青羊,南,无,中楼层 (共6层),106103145134,2室1厅,102,毛坯,69.06㎡,1996年建
青羊,东,有,低楼层 (共22层),106104087124,2室2厅,113.8,简装,77.99㎡,2010年建
青羊,东南,有,中楼层 (共32层),106102216623,2室1厅,208,简装,84㎡,2011年建
青羊,东北,有,高楼层 (共11层),106103180955,3室1厅,300,精装,118.9㎡,2009年建
青羊,西,有,中楼层 (共20层),106105150126,2室2厅,163,精装,80.92㎡,2011年建
青羊,西南,有,高楼层 (共29层),106103297460,2室1厅,129,简装,79.67㎡,2012年建
青羊,南,无,高楼层 (共7层),106105228400,3室1厅,120,简装,68㎡,未知年建
青羊,南,无,高楼层 (共6层),106102698275,2室1厅,122,简装,76.45㎡,未知年建
青羊,西,有,中楼层 (共32层),106100997992,2室2厅,168,简装,88.53㎡,2009年建
青羊,西,有,高楼层 (共32层),106104943972,2室2厅,166,精装,88.65㎡,2009年建
青羊,东南,有,低楼层 (共20层),106103563581,2室1厅,158,精装,91.42㎡,2008年建
青羊,北,有,低楼层 (共22层),106104084124,2室2厅,108,简装,76.25㎡,2012年建
青羊,东,有,低楼层 (共19层),106105104900,3室2厅,305,简装,129.15㎡,2012年建
青羊,南,有,中楼层 (共10层),106103049128,2室2厅,157,精装,101.46㎡,2002年建
青羊,南,有,中楼层 (共21层),106102203616,2室2厅,152,精装,88.78㎡,2014年建
青羊,南,有,低楼层 (共7层),106101850874,1室1厅,110,简装,42.47㎡,2007年建
青羊,南,无,高楼层 (共7层),106102292172,2室2厅,133,简装,85.41㎡,2002年建
青羊,东 西,无,低楼层 (共5层),106102641211,3室2厅,265,简装,148.27㎡,2002年建
青羊,南,无,中楼层 (共7层),106104902220,4室3厅,330,简装,212.11㎡,2003年建
青羊,南,有,低楼层 (共19层),106103543318,2室1厅,153,简装,80.31㎡,2012年建
青羊,西,有,低楼层 (共18层),106105077996,2室1厅,113,简装,79.42㎡,未知年建
青羊,西南 南,有,中楼层 (共31层),106104603525,3室1厅,300,精装,152.56㎡,1999年建
青羊,南,有,高楼层 (共18层),106102951518,3室2厅,258,简装,136.76㎡,2008年建
青羊,南 北,有,中楼层 (共15层),106101927458,2室1厅,123,简装,84.93㎡,2009年建
青羊,南,有,高楼层 (共18层),106105211362,2室2厅,110,简装,88.14㎡,2011年建
青羊,东南 东北,有,低楼层 (共18层),106102458745,3室1厅,215,精装,97.1㎡,2012年建
青羊,南,无,高楼层 (共6层),106104896177,2室1厅,78,其他,59.52㎡,2000年建
青羊,西,有,高楼层 (共21层),106103494725,2室1厅,146,精装,68.39㎡,2014年建
青羊,南,无,高楼层 (共7层),106104573770,3室1厅,129,简装,102.76㎡,2001年建
青羊,南,无,高楼层 (共7层),106101646714,2室2厅,93,精装,78.76㎡,2000年建
青羊,西北,有,低楼层 (共24层),106102117453,2室2厅,115,精装,71.7㎡,2011年建
青羊,南,无,高楼层 (共5层),106101743829,3室2厅,336,简装,204.17㎡,2002年建
青羊,南,无,高楼层 (共6层),106104733711,3室2厅,215,简装,134.67㎡,未知年建
青羊,西南,有,中楼层 (共18层),106104524398,3室2厅,280,精装,107.38㎡,2007年建
青羊,南,无,低楼层 (共6层),106101629512,4室2厅,140,简装,138.63㎡,1998年建
青羊,南,有,低楼层 (共22层),106105183127,2室1厅,142,精装,68.38㎡,2015年建
青羊,东,有,中楼层 (共23层),106105290932,2室1厅,130,精装,59.29㎡,2016年建
青羊,东南,有,中楼层 (共18层),106104521555,3室2厅,280,简装,146.78㎡,2007年建
青羊,东南,无,高楼层 (共6层),106105278197,2室1厅,160,简装,61.89㎡,1988年建
青羊,东南,有,中楼层 (共18层),106104509173,3室2厅,235,精装,131.35㎡,2007年建
青羊,东,有,中楼层 (共31层),106105040088,2室2厅,201,简装,92.22㎡,2008年建
青羊,南,有,中楼层 (共20层),106104485056,3室2厅,175,精装,74.38㎡,2015年建
青羊,东南,暂无数据,高楼层 (共6层),106105244825,1室1厅,45,毛坯,46㎡,未知年建
青羊,东南,有,高楼层 (共18层),106104435472,3室2厅,350,简装,124.39㎡,2010年建
武侯,东南,无,低楼层 (共5层),106104915048,3室2厅,160,简装,110.96㎡,1998年建
成华,西北,有,低楼层 (共44层),106104937054,2室2厅,190,精装,82.63㎡,2018年建
青羊,西北,有,中楼层 (共21层),106104346955,4室2厅,320,毛坯,134.79㎡,未知年建
锦江,西南 东北,有,低楼层 (共34层),106102652897,4室1厅,195,毛坯,108.71㎡,2018年建
青羊,东南,无,高楼层 (共6层),106105236128,3室2厅,180,精装,106.56㎡,2000年建
青羊,东,有,高楼层 (共31层),106104411450,3室2厅,480,精装,155.48㎡,2012年建
青羊,东南,有,低楼层 (共22层),106105232276,3室1厅,160,精装,72.31㎡,2015年建
青羊,南,有,低楼层 (共9层),106104375234,3室2厅,430,精装,142.41㎡,2006年建
青羊,东南,无,低楼层 (共4层),106105198198,2室1厅,165,简装,61.61㎡,2001年建
青羊,西南,暂无数据,低楼层 (共7层),106104300560,3室1厅,150,其他,94.41㎡,未知年建
